textbox22,Textbox9
generated on 06/03/2020 21:27:55 UTC,Data from: All sites

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,23,2005-06-06,2005-06-12,,3,,,,,,0,,,1,1,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,24,2005-06-13,2005-06-19,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,25,2005-06-20,2005-06-26,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,26,2005-06-27,2005-07-03,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,27,2005-07-04,2005-07-10,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,28,2005-07-11,2005-07-17,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,29,2005-07-18,2005-07-24,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,30,2005-07-25,2005-07-31,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,31,2005-08-01,2005-08-07,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,32,2005-08-08,2005-08-14,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,33,2005-08-15,2005-08-21,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,34,2005-08-22,2005-08-28,,2,,,,,,0,,1,,1,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,35,2005-08-29,2005-09-04,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,36,2005-09-05,2005-09-11,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,37,2005-09-12,2005-09-18,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,38,2005-09-19,2005-09-25,,2,,,1,,,1,,,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,39,2005-09-26,2005-10-02,,4,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,40,2005-10-03,2005-10-09,,19,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,41,2005-10-10,2005-10-16,,20,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,42,2005-10-17,2005-10-23,,23,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,43,2005-10-24,2005-10-30,,37,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,44,2005-10-31,2005-11-06,,35,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,45,2005-11-07,2005-11-13,,42,0,,1,,0,1,,,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,46,2005-11-14,2005-11-20,,34,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,47,2005-11-21,2005-11-27,,62,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,48,2005-11-28,2005-12-04,,27,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,49,2005-12-05,2005-12-11,,34,2,,0,,0,2,,,6,6,8,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,50,2005-12-12,2005-12-18,,52,0,,1,,0,1,,,2,2,3,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,51,2005-12-19,2005-12-25,,109,1,,1,,0,2,,,8,8,10,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2005,52,2005-12-26,2006-01-01,,32,0,,0,,0,0,,,11,11,11,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,1,2006-01-02,2006-01-08,,38,1,,0,,0,1,,,6,6,7,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,2,2006-01-09,2006-01-15,,78,2,,1,,0,3,,,6,6,9,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,3,2006-01-16,2006-01-22,,74,3,,3,,0,6,,,15,15,21,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,4,2006-01-23,2006-01-29,,121,0,,2,,0,2,,,38,38,40,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,5,2006-01-30,2006-02-05,,161,0,,0,,0,0,,,40,40,40,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,6,2006-02-06,2006-02-12,,142,2,,2,,0,4,,,27,27,31,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,7,2006-02-13,2006-02-19,,215,10,,4,,0,14,,,90,90,104,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,8,2006-02-20,2006-02-26,,154,5,,5,,0,10,,,45,45,55,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,9,2006-02-27,2006-03-05,,165,4,,2,,0,6,,,53,53,59,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,10,2006-03-06,2006-03-12,,94,1,,2,,0,3,,,25,25,28,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,11,2006-03-13,2006-03-19,,100,3,,2,,0,5,,,17,17,22,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,12,2006-03-20,2006-03-26,,102,9,,15,,0,24,,,13,13,37,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,13,2006-03-27,2006-04-02,,71,10,,11,,0,21,,,2,2,23,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,14,2006-04-03,2006-04-09,,68,9,,10,,0,19,,,0,0,19,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,15,2006-04-10,2006-04-16,,42,9,,4,,0,13,,,0,0,13,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,16,2006-04-17,2006-04-23,,44,12,,0,,0,12,,,0,0,12,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,17,2006-04-24,2006-04-30,,59,18,,2,,0,20,,,0,0,20,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,18,2006-05-01,2006-05-07,,69,7,,0,,0,7,,,0,0,7,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,19,2006-05-08,2006-05-14,,37,3,,4,,0,7,,,0,0,7,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,20,2006-05-15,2006-05-21,,15,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,21,2006-05-22,2006-05-28,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,22,2006-05-29,2006-06-04,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,23,2006-06-05,2006-06-11,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,24,2006-06-12,2006-06-18,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,25,2006-06-19,2006-06-25,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,26,2006-06-26,2006-07-02,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,27,2006-07-03,2006-07-09,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,28,2006-07-10,2006-07-16,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,29,2006-07-17,2006-07-23,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,30,2006-07-24,2006-07-30,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,31,2006-07-31,2006-08-06,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,32,2006-08-07,2006-08-13,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,33,2006-08-14,2006-08-20,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,34,2006-08-21,2006-08-27,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,35,2006-08-28,2006-09-03,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,36,2006-09-04,2006-09-10,,,,,,,,,,,,,,,No Report
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,37,2006-09-11,2006-09-17,,1,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,38,2006-09-18,2006-09-24,,1,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,39,2006-09-25,2006-10-01,,2,0,,0,,0,0,,,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,40,2006-10-02,2006-10-08,,7,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,41,2006-10-09,2006-10-15,,8,0,,0,,0,0,1,0,0,1,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,42,2006-10-16,2006-10-22,,2,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,43,2006-10-23,2006-10-29,,22,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,44,2006-10-30,2006-11-05,,32,1,,0,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,45,2006-11-06,2006-11-12,,63,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,46,2006-11-13,2006-11-19,,46,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,47,2006-11-20,2006-11-26,,55,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,48,2006-11-27,2006-12-03,,63,0,,3,,0,3,0,0,0,0,3,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,49,2006-12-04,2006-12-10,,50,0,,2,,0,2,0,0,0,0,2,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,50,2006-12-11,2006-12-17,,58,1,,4,,0,5,0,0,0,0,5,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,51,2006-12-18,2006-12-24,,52,1,,6,,0,7,0,0,0,0,7,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2006,52,2006-12-25,2006-12-31,,41,1,,8,,0,9,0,0,0,0,9,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,1,2007-01-01,2007-01-07,,91,5,,28,,0,33,0,0,0,0,33,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,2,2007-01-08,2007-01-14,,138,1,,46,,0,47,1,0,0,1,48,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,3,2007-01-15,2007-01-21,,104,0,,37,,0,37,0,0,0,0,37,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,4,2007-01-22,2007-01-28,,117,1,,50,,0,51,1,0,3,4,55,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,5,2007-01-29,2007-02-04,,168,3,,96,,0,99,0,0,3,3,102,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,6,2007-02-05,2007-02-11,,205,3,,120,,0,123,0,0,1,1,124,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,7,2007-02-12,2007-02-18,,215,6,,117,,0,123,0,0,1,1,124,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,8,2007-02-19,2007-02-25,,212,2,,114,,0,116,0,0,0,0,116,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,9,2007-02-26,2007-03-04,,163,6,,92,,0,98,1,0,0,1,99,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,10,2007-03-05,2007-03-11,,102,2,,56,,0,58,0,0,0,0,58,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,11,2007-03-12,2007-03-18,,48,0,,19,,0,19,0,0,0,0,19,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,12,2007-03-19,2007-03-25,,38,0,,18,,0,18,0,0,0,0,18,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,13,2007-03-26,2007-04-01,,24,0,,9,,0,9,0,0,0,0,9,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,14,2007-04-02,2007-04-08,,17,0,,7,,0,7,0,0,0,0,7,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,15,2007-04-09,2007-04-15,,15,0,,7,,0,7,1,0,0,1,8,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,16,2007-04-16,2007-04-22,,16,0,,9,,0,9,1,1,0,2,11,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,17,2007-04-23,2007-04-29,,2,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,18,2007-04-30,2007-05-06,,13,0,,4,,0,4,0,0,0,0,4,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,19,2007-05-07,2007-05-13,,4,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,20,2007-05-14,2007-05-20,,6,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,21,2007-05-21,2007-05-27,,26,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,22,2007-05-28,2007-06-03,,42,1,,2,,0,3,0,0,0,0,3,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,23,2007-06-04,2007-06-10,,12,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,24,2007-06-11,2007-06-17,,11,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,25,2007-06-18,2007-06-24,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,26,2007-06-25,2007-07-01,,1,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,27,2007-07-02,2007-07-08,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,28,2007-07-09,2007-07-15,,3,0,,2,,0,2,0,0,0,0,2,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,29,2007-07-16,2007-07-22,,1,0,,1,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,30,2007-07-23,2007-07-29,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,31,2007-07-30,2007-08-05,,5,0,,2,,0,2,0,0,0,0,2,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,32,2007-08-06,2007-08-12,,8,1,,4,,0,5,0,0,0,0,5,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,33,2007-08-13,2007-08-19,,1,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,34,2007-08-20,2007-08-26,,3,1,,0,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,35,2007-08-27,2007-09-02,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,36,2007-09-03,2007-09-09,,2,1,,0,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,37,2007-09-10,2007-09-16,,6,1,,0,,0,1,0,0,0,0,1,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,38,2007-09-17,2007-09-23,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,39,2007-09-24,2007-09-30,,0,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,40,2007-10-01,2007-10-07,,3,2,,0,,0,2,1,0,0,1,3,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,41,2007-10-08,2007-10-14,,5,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,42,2007-10-15,2007-10-21,,20,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,43,2007-10-22,2007-10-28,,36,0,,0,,0,0,0,0,0,0,0,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,44,2007-10-29,2007-11-04,,28,5,,0,,0,5,1,0,0,1,6,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,45,2007-11-05,2007-11-11,,27,1,,0,,0,1,0,0,1,1,2,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,46,2007-11-12,2007-11-18,,45,1,,0,,0,1,1,0,0,1,2,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,47,2007-11-19,2007-11-25,,45,5,,0,,0,5,0,0,0,0,5,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,48,2007-11-26,2007-12-02,,46,10,,0,,0,10,0,0,2,2,12,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,49,2007-12-03,2007-12-09,,84,24,,3,,0,27,0,0,0,0,27,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,50,2007-12-10,2007-12-16,,101,21,,0,,0,21,0,0,0,0,21,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,51,2007-12-17,2007-12-23,,127,54,,2,,,56,1,0,1,2,58,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2007,52,2007-12-24,2007-12-30,,65,41,,1,,,42,0,0,2,2,44,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,1,2007-12-31,2008-01-06,,146,59,,1,,0,60,3,0,4,7,67,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,2,2008-01-07,2008-01-13,,216,95,,1,,0,96,3,0,3,6,102,,Regional Outbreak
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,3,2008-01-14,2008-01-20,,138,61,,3,,0,64,3,0,1,4,68,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,4,2008-01-21,2008-01-27,,108,34,,1,,0,35,3,0,1,4,39,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,5,2008-01-28,2008-02-03,,96,35,,2,,0,37,1,0,2,3,40,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,6,2008-02-04,2008-02-10,,101,30,,0,,0,30,11,0,5,16,46,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,7,2008-02-11,2008-02-17,,82,11,,0,,0,11,8,0,10,18,29,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,8,2008-02-18,2008-02-24,,83,22,,3,,0,25,8,0,6,14,39,,No Activity
United Kingdom of Great Britain and Northern Ireland,European Region of WHO,Northern Europe,2008,9,2008-02-25,2008-03-02,,58,3,,1,,,4,3,0,4,7,11,,No Activity
